structure_type,X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,Location
transformer,8.462695,12.1191732,333852,DAMBAZAU S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.462695, 12.1191732)"
transformer,8.4545219,12.1203926,333854,GANGAREN DUTSE S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4545219, 12.1203926)"
transformer,8.4750171,12.1648662,333855,GUIDAWA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4750171, 12.1648662)"
transformer,8.4626628,12.1837949,333856,JALLI S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4626628, 12.1837949)"
transformer,8.4452937,12.0952958,333859,SABON GARIN DOKA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4452937, 12.0952958)"
transformer,8.446528,12.1006175,333860,TUMFAFI 2 S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.446528, 12.1006175)"
transformer,8.4447942,12.0998086,333861,TUMFAFI S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4447942, 12.0998086)"
transformer,8.4328737,12.0356172,333915,DABARO,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4328737, 12.0356172)"
transformer,8.448876,12.0592291,333917,KATSINAWA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.448876, 12.0592291)"
transformer,8.4463128,12.0423163,333918,KUDUDDUFAWA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4463128, 12.0423163)"
transformer,8.6584595,12.0789444,333941,BABAWA KAUYE,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6584595, 12.0789444)"
transformer,8.6574884,12.0617216,333942,BABAWA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6574884, 12.0617216)"
transformer,8.6166234,12.0591704,333943,GOVT. VOCATIONAL CENTER,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6166234, 12.0591704)"
transformer,8.6320172,12.0754124,333945,KADAGE,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6320172, 12.0754124)"
transformer,8.6849047,12.1124143,333946,KADAGE,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6849047, 12.1124143)"
transformer,8.6221795,12.0600981,333952,ZAURA BABBA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6221795, 12.0600981)"
transformer,8.6155127,12.0668843,333953,ZAURA DAN BABA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.6155127, 12.0668843)"
transformer,8.3037414,11.9902139,336589,DOKA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.3037414, 11.9902139)"
transformer,8.3039023,12.5047402,336745,SODAWA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.3039023, 12.5047402)"
transformer,8.1043055,12.6614368,344893,GDSS Karkarku,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1043055, 12.6614368)"
transformer,8.1373159,12.6919741,344910,dara,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1373159, 12.6919741)"
transformer,7.9995004,12.6864479,345489,GDSS Kurfeji,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.9995004, 12.6864479)"
transformer,8.0673284,12.7833203,347408,GDSS Duwan,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.0673284, 12.7833203)"
transformer,7.7235496,12.4136026,348283,GDSS Gyaza,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.7235496, 12.4136026)"
transformer,7.7089379,12.3775205,348292,Yarkutungu,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.7089379, 12.3775205)"
transformer,7.8352025,12.6772095,348476,Bindawa water supply,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.8352025, 12.6772095)"
transformer,7.9091023,12.6199581,348480,GDSS Tama,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.9091023, 12.6199581)"
transformer,7.8727879,12.6390476,348491,gaiwa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.8727879, 12.6390476)"
transformer,7.8244669,12.66952,348492,ilali,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.8244669, 12.66952)"
transformer,7.6422148,13.0260092,348968,KAFIN MASHI,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.6422148, 13.0260092)"
transformer,8.7952589,11.832727,323031,YANDALLA VILLAGE S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.4154""","(8.7952589, 11.832727)"
transformer,7.3829408,12.7888621,188855,Yandaka Village,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.4155""","(7.3829408, 12.7888621)"
transformer,7.2674476,12.953486,190605,Kandawa Village NoII,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""0.451""","(7.2674476, 12.953486)"
transformer,7.5240194,11.8371323,290845,Unguwar alhaji sale substation,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""33""","(7.5240194, 11.8371323)"
transformer,8.8209546,12.1387624,172732,KWAZARI,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.8209546, 12.1387624)"
transformer,8.7976033,12.1534565,172825,YAR'ZABAINA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.7976033, 12.1534565)"
transformer,8.8042836,12.1364648,178266,Malamawa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.8042836, 12.1364648)"
transformer,8.842071,12.1092205,178275,JIJITAR,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.842071, 12.1092205)"
transformer,8.8215514,12.1051644,178276,KARMAMI,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.8215514, 12.1051644)"
transformer,8.9462275,12.1077064,178277,KIJAWAL,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.9462275, 12.1077064)"
transformer,8.8877173,12.1035013,178278,ZAKIRAI II,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.8877173, 12.1035013)"
transformer,8.9093752,12.0990501,178379,DANGAGE,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.9093752, 12.0990501)"
transformer,8.9098701,12.0833253,178380,TANKARAU,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.9098701, 12.0833253)"
transformer,8.8998661,12.1117146,178408,TARAUNI,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.8998661, 12.1117146)"
transformer,8.8885179,12.1134166,178419,LARABAWAR ZAKIRAI,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.8885179, 12.1134166)"
transformer,8.539639,12.0354548,193244,PRP STATION SERVICE,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""33"",""voltage-low""=>""415""","(8.539639, 12.0354548)"
transformer,7.4942642,12.4646009,332189,Shema House No1,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""330.""","(7.4942642, 12.4646009)"
transformer,7.5988972,12.9180912,2999,Ruby Village,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage-high""=>""330.415""","(7.5988972, 12.9180912)"
transformer,8.5508258,11.9247024,106699,Allah Nanan Petrol Station,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.5508258, 11.9247024)"
transformer,8.5559412,11.8456458,106711,Dantube,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.5559412, 11.8456458)"
transformer,8.4935611,11.903023,106720,Gadama Village,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.4935611, 11.903023)"
transformer,8.554426,11.8472356,106723,Gen. Mamman Shuwa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.554426, 11.8472356)"
transformer,8.5341969,11.8573698,106736,Jamash,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.5341969, 11.8573698)"
transformer,8.5704502,11.8386602,106756,Nassarawan Sule,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.5704502, 11.8386602)"
transformer,8.543948,11.9059299,106780,Unguwar Rimi,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.543948, 11.9059299)"
transformer,8.5889707,11.8356985,106785,Yanbarau,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415""","(8.5889707, 11.8356985)"
transformer,7.9409332,11.8391009,336625,DALAN GAS S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.9409332, 11.8391009)"
transformer,8.4222975,11.7738407,302519,NITEL,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""0.415"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.4222975, 11.7738407)"
transformer,8.5444884,12.0084443,1390,Fidelity Bank Tafawa Balewa Road,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""11""","(8.5444884, 12.0084443)"
transformer,8.544969,12.007098,1393,Hotel De France,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""11""","(8.544969, 12.007098)"
transformer,8.5449909,12.0079952,1394,Ja'iz Bank T Balewa road,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""11""","(8.5449909, 12.0079952)"
transformer,8.5477164,11.9889738,1443,Ahmed Gumel,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""200"",""voltage""=>""11""","(8.5477164, 11.9889738)"
transformer,8.5043346,11.9618142,186667,Basco II,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5043346, 11.9618142)"
transformer,7.5535252,11.740553,279425,CGC Substation Marabar Kankara [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""20000"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.5535252, 11.740553)"
transformer,8.5363726,12.0053235,181847,Royal Tropicana Hotel,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""20000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5363726, 12.0053235)"
transformer,8.5670358,12.0208613,192894,NIGERIAN SPINNERS & DYERS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""20000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5670358, 12.0208613)"
transformer,8.5867602,12.02378,282217,INTEGRATED ELPROM FIBRE,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""20000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5867602, 12.02378)"
transformer,8.5738652,12.0213561,282238,UNIVERSAL TEXTILE,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""20000"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5738652, 12.0213561)"
transformer,8.5538905,12.011056,166619,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""25"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(8.5538905, 12.011056)"
transformer,10.4943427,12.7777662,291997,GSM,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""25"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(10.4943427, 12.7777662)"
transformer,7.9914911,12.6953898,345492,Kuefeji Village,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""unit""=>""Katsina"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.9914911, 12.6953898)"
transformer,8.0657807,12.7845193,347404,Azai,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""unit""=>""Katsina"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.0657807, 12.7845193)"
transformer,7.875672,12.8529029,336201,Yara,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""unit""=>""Katsina"",""voltage""=>""0.415""","(7.875672, 12.8529029)"
transformer,7.3186309,11.4934388,190460,Intergreted Fiour Mill Substation [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.3186309, 11.4934388)"
transformer,7.3188537,11.493464,190461,Intergreted Fiour Mill Substation [D],,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.3188537, 11.493464)"
transformer,7.6225475,13.0054473,285616,Security Lights,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.6225475, 13.0054473)"
transformer,7.5808253,12.9841599,290265,Polo Ground,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.5808253, 12.9841599)"
transformer,7.603297,12.9829305,304244,STANBIC IBTC BANK,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.603297, 12.9829305)"
transformer,7.6041891,12.9835051,304250,Unity Bank,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.6041891, 12.9835051)"
transformer,7.5948049,12.9909667,329108,Unguwar Madawaki,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""11"",""voltage-low""=>""0.415""","(7.5948049, 12.9909667)"
transformer,9.0147042,12.776893,161104,yansada,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.0147042, 12.776893)"
transformer,7.6085679,12.9015062,180801,BATAGARAW K/YAMMA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.6085679, 12.9015062)"
transformer,7.6085679,12.9015062,181497,BATAGARAW K/YAMMA,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.6085679, 12.9015062)"
transformer,9.3876985,12.0352131,192723,DAN KARGO SS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(9.3876985, 12.0352131)"
transformer,8.2405016,11.8439326,235418,MASANAWA S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.2405016, 11.8439326)"
transformer,8.1938414,11.8596414,235480,MALAM GAJERE S/S,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.1938414, 11.8596414)"
transformer,7.4261328,11.5764218,286069,Karofi Substation,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.4261328, 11.5764218)"
transformer,7.6132879,11.3000391,288542,Bazanga Substation,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.6132879, 11.3000391)"
transformer,7.4724676,11.8699658,290848,Yar Goje substation 1,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.4724676, 11.8699658)"
transformer,7.4081971,11.929154,295861,Kofar Fada Substation Kankara,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.4081971, 11.929154)"
transformer,7.4775381,12.2032592,331883,"Govt,Day Sec. School",,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.4775381, 12.2032592)"
transformer,7.5526521,12.4884554,332157,Faguwa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.5526521, 12.4884554)"
transformer,7.7411125,12.5544778,332158,Fakuwa,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.7411125, 12.5544778)"
transformer,7.5512085,12.5049153,332181,Rawayaau 1,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.5512085, 12.5049153)"
transformer,7.6447859,12.2723834,333078,Sayaye Village,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.6447859, 12.2723834)"
transformer,7.4744131,12.7957885,333268,GDSS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.4744131, 12.7957885)"
transformer,7.4872431,12.6653033,333340,MTN BTS,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""250"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.4872431, 12.6653033)"
transformer,8.5610285,11.9310772,163693,Nationa ltruck Manufacturers,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5610285, 11.9310772)"
transformer,7.2376552,13.0781475,183935,Sokoto Rima D,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(7.2376552, 13.0781475)"
transformer,8.5194188,12.0256618,301275,Asada Group,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5194188, 12.0256618)"
transformer,8.5189559,12.0299799,301290,Saidu Welder,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""0.415""","(8.5189559, 12.0299799)"
transformer,8.482295,11.9820258,1857,,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.482295, 11.9820258)"
transformer,8.4281922,11.9714184,1956,BUK New Campus,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4281922, 11.9714184)"
transformer,9.866985,12.571121,2560,??,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(9.866985, 12.571121)"
transformer,8.3956595,11.2474796,165948,T/Wada Power Transformer,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.3956595, 11.2474796)"
transformer,8.4812847,11.8855941,170228,ATM (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4812847, 11.8855941)"
transformer,8.4771948,11.8881377,170229,Coca Cola,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4771948, 11.8881377)"
transformer,8.4716552,11.9042801,170230,Fata Tan 1 (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4716552, 11.9042801)"
transformer,8.4715345,11.9042187,170231,Fata Tan 2 (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4715345, 11.9042187)"
transformer,8.4754923,11.8958229,170232,Kano Tan (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4754923, 11.8958229)"
transformer,8.4729962,11.9006581,170233,Mahaza,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4729962, 11.9006581)"
transformer,8.4739111,11.9004276,170234,Mamuda Agro 1 (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4739111, 11.9004276)"
transformer,8.4739558,11.9002746,170235,Mamuda Agro 2 (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4739558, 11.9002746)"
transformer,8.4712533,11.8974653,170236,Mario Jose (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4712533, 11.8974653)"
transformer,8.472056,11.9022436,170237,Multi Tan,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.472056, 11.9022436)"
transformer,8.4691629,11.9054387,170238,Popular Farm,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4691629, 11.9054387)"
transformer,8.4760927,11.8949881,170240,Samstar 1 (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4760927, 11.8949881)"
transformer,8.4758821,11.8949256,170241,Samstar 2 (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.4758821, 11.8949256)"
transformer,9.3677397,11.7029887,180633,PROPOSED 1X 2.5MVA FUD INJ SS (D),,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(9.3677397, 11.7029887)"
transformer,8.5500737,11.9756978,181774,AIM Plaza,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5500737, 11.9756978)"
transformer,8.5390096,11.9830417,181787,Audu Bako Secretariat 1,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5390096, 11.9830417)"
transformer,8.5392665,11.9834789,181788,Audu Bako Secretariat 2,,,,,,,,"""operator""=>""KEDCO"",""power""=>""transformer"",""rating""=>""2500"",""voltage-high""=>""33"",""voltage-low""=>""11""","(8.5392665, 11.9834789)"
